latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price
40.71294528,-73.9387429,2,7,0.4,1,362,200
40.71857825,-73.9599133,3,0,,2,0,400
40.71901419,-73.9561772,3,3,0.11,1,0,200
40.7147477,-73.95557474,4,1,0.04,1,0,90
40.71690798,-73.95020595,1,212,4.94,2,302,99
40.70527967,-73.9293847,3,2,0.2,2,174,158
40.70441576,-73.95412547,4,6,0.34,1,0,75
40.70505829,-73.93836864,1,19,0.65,1,364,95
40.71681415,-73.95577604,2,2,0.14,1,0,150
40.7175458,-73.95229793,2,3,0.17,1,0,200
40.71110773,-73.96365872,5,4,0.22,1,244,65
40.7129977,-73.96306332,4,1,0.5,1,74,90
40.70722845,-73.94811219,7,4,0.27,1,0,50
40.70687876,-73.94493245,1,245,3.43,2,305,175
40.71773858,-73.95721247,1,11,1.01,5,361,80
40.71309523,-73.94422064,1,7,0.46,1,0,119
40.7088537,-73.96265487,2,2,0.25,1,90,150
40.71485847,-73.96044972,2,12,0.41,1,77,155
40.71952214,-73.93999498,2,2,0.11,1,0,225
40.70516397,-73.96149254,3,60,1.2,1,341,90
40.71849524,-73.95916008,1,39,2.34,2,263,199
40.71169124,-73.95861063,1,0,,1,365,200
40.7179668,-73.95981071,1,1,0.04,1,0,135
40.71127639,-73.95399822,4,6,0.29,1,0,119
40.71889687,-73.95725083,3,3,0.08,1,0,175
40.71250174,-73.96070335,2,84,3.19,3,241,110
40.71283191,-73.95929548,5,0,,1,0,330
40.7122756,-73.96098872,1,16,0.85,2,29,150
40.71506668,-73.96683316,3,46,1.31,1,152,65
40.71613964,-73.95337791,1,1,0.2,1,90,250
40.71104354,-73.96098271,1,6,0.91,2,98,199
40.70497646,-73.94430155,1,39,6.43,5,42,76
40.71617956,-73.94813197,2,2,0.38,1,88,125
40.70921325,-73.94144355,1,1,0.77,1,9,77
40.71002376,-73.96114186,7,0,,2,171,220
40.71635046,-73.96008195,3,0,,1,240,75
40.7132232,-73.9519869,5,0,,1,0,49
40.7108449,-73.94860577,2,109,2.6,2,169,125
40.70496462,-73.93689336,3,2,0.12,1,0,65
40.7204532,-73.96085928,4,1,0.48,1,3,180
40.71371388,-73.96235601,7,13,0.59,1,18,200
40.71401833,-73.93989336,3,0,,1,0,180
40.71468734,-73.94097211,2,22,0.51,1,3,89
40.7129996,-73.96529544,2,23,1.98,1,92,200
40.71384397,-73.94762082,2,0,,1,275,499
40.71353778,-73.93881723,1,0,,1,0,45
40.70648417,-73.92996724,2,19,2.37,2,331,55
40.71194313,-73.96470573,1,15,1.16,2,116,76
40.70838641,-73.94538104,2,85,3.84,1,318,119
40.70750601,-73.93665833,1,11,1.8,6,335,44
40.70615912,-73.94231699,2,3,0.39,1,60,99
40.7105518,-73.95097764,2,13,0.18,1,352,140
40.71374668,-73.96311552,7,0,,1,0,80
40.70922519,-73.96007301,1,32,1.76,1,364,99
40.70718347,-73.94671949,1,0,,1,0,60
40.71208988,-73.95196305,2,19,0.54,1,0,40
40.71838265,-73.95630197,1,0,,1,0,145
40.70838824,-73.94061892,1,1,0.02,1,365,100
40.71410413,-73.96477377,3,5,0.15,1,0,145
40.71368698,-73.95523032,6,1,0.06,1,0,105
40.70560592,-73.94327618,1,19,3.85,2,326,37
40.71563759,-73.94707707,2,0,,1,36,200
40.71416132,-73.93846954,3,25,0.54,2,144,149
40.71392965,-73.94045262,2,20,1.89,1,347,70
40.71419341,-73.94367796,1,0,,1,365,140
40.70116806,-73.94797009,1,1,1,1,88,55
40.70887641,-73.9509933,2,23,1.62,1,296,73
40.71234151,-73.94085244,1,41,1.9,1,90,300
40.71791206,-73.946456,3,2,0.19,2,0,159
40.71698157,-73.96278317,3,0,,3,0,150
40.70758193,-73.95420529,1,20,3.11,2,364,75
40.71764091,-73.95290808,30,3,0.44,1,300,195
40.71372251,-73.95580405,21,0,,1,0,55
40.71679124,-73.95887736,3,3,0.98,1,78,150
40.71810504,-73.96222035,3,0,,3,0,69
40.71596997,-73.94836576,5,1,1,1,88,70
40.70798231,-73.95248533,1,28,2.89,1,332,115
40.71300635,-73.96487578,5,0,,1,51,250
40.70965337,-73.95674689,5,0,,1,0,121
40.71728479,-73.94345387,5,0,,1,0,74
40.70573931,-73.95551782,1,0,,1,0,120
40.70470201,-73.94579371,1,0,,1,0,100
40.71676538,-73.94963158,5,0,,1,0,65
40.7115992,-73.96146946,5,33,1.34,1,239,158
40.70613391,-73.93183661,4,4,0.22,1,29,75
40.71147125,-73.94815865,2,14,4.83,2,308,90
40.71256161,-73.94504974,1,3,0.51,1,0,125
40.71491956,-73.95935138,4,175,2.16,1,343,165
40.71472711,-73.9461089,1,23,0.76,1,365,69
40.7160481,-73.95557346,3,3,0.15,1,0,125
40.71999134,-73.94550551,1,1,0.05,1,0,125
40.71142375,-73.9415072,2,1,0.17,2,0,100
40.71890745,-73.9613529,3,19,3.7,1,34,220
40.72045459,-73.96107058,3,2,0.26,1,364,240
40.71264348,-73.94622092,3,8,0.45,1,0,185
40.70713678,-73.94326572,1,15,4.33,1,7,64
40.71757579,-73.95789148,2,36,1.21,1,36,145
40.7159711,-73.96277232,2,0,,1,61,75
40.71620761,-73.93984079,3,2,0.12,1,0,99
40.71345812,-73.93882609,2,17,0.41,1,365,75
40.713734,-73.94793524,3,4,0.82,1,0,140
40.70941475,-73.95127475,10,0,,1,0,85
40.72206955,-73.95697356,3,1,0.16,1,10,135
40.71686889,-73.94656384,1,30,1.48,1,0,140
40.71201887,-73.94552278,1,5,0.6,1,364,65
40.7047429,-73.92965859,7,0,,1,0,65
40.71752614,-73.94735437,1,0,,1,365,100
40.71445972,-73.93658051,1,17,0.4,3,298,45
40.70515945,-73.9366679,2,1,0.06,1,0,125
40.70805744,-73.94270078,5,1,0.48,2,0,59
40.71007222,-73.95652956,1,8,0.28,3,342,99
40.70683535,-73.94226666,1,0,,1,0,60
40.71150408,-73.9361529,1,9,1.54,2,359,70
40.71012236,-73.93645545,1,155,3.47,3,286,100
40.71329931,-73.94838272,4,7,1.15,1,328,90
40.71049842,-73.94872206,4,1,0.05,1,0,70
40.72026562,-73.95906647,3,0,,1,108,250
40.71857805,-73.9420453,3,2,0.61,1,0,125
40.70073869,-73.95065143,2,1,0.04,1,213,55
40.7133211,-73.94952033,1,0,,3,0,225
40.70644136,-73.93758675,1,0,,1,0,60
40.71129542,-73.95483347,1,29,3.2,2,16,52
40.71417305,-73.93806439,4,4,0.13,1,153,40
40.7155834,-73.93926493,5,4,0.22,1,0,499
40.71147288,-73.96745254,1,1,0.07,1,0,70
40.70961,-73.94186979,2,3,0.52,1,89,70
40.70809977,-73.96126474,28,3,0.14,1,365,94
40.715423,-73.96322769,4,7,0.45,2,336,335
40.70834979,-73.96784362,2,57,1.31,2,90,100
40.70798084,-73.94263138,5,7,0.17,1,0,120
40.71300568,-73.95374401,1,74,2.97,1,54,72
40.71203611,-73.9655983,2,4,0.73,2,2,95
40.70962529,-73.95810235,1,80,3.58,3,349,190
40.718423,-73.94092581,31,0,,1,122,80
40.70476081,-73.93465338,1,0,,1,0,109
40.71994366,-73.95990406,1,66,2.95,3,184,90
40.71697134,-73.95918699,1,19,1.06,1,0,70
40.7139845,-73.94671391,4,6,0.58,1,365,75
40.70906472,-73.94976054,2,16,1.96,2,36,195
40.70666452,-73.93788348,3,1,0.07,1,0,53
40.71991713,-73.96069443,1,0,,1,0,146
40.70942777,-73.95101069,7,0,,1,0,100
40.71957176,-73.95828033,4,0,,1,51,50
40.72068328,-73.95913039,1,2,0.1,1,0,100
40.70973495,-73.96260381,5,0,,1,0,230
40.71366831,-73.95286589,1,23,5.66,2,41,75
40.72371996,-73.95694084,30,41,0.69,4,160,85
40.71722551,-73.96285411,1,0,,1,0,85
40.71118991,-73.96471235,3,1,0.06,1,0,99
40.71026464,-73.95614326,2,18,2.73,2,307,175
40.70895553,-73.9518074,4,3,3,1,167,45
40.7111212,-73.96271289,3,0,,1,0,90
40.70858506,-73.94639381,5,12,0.42,1,60,120
40.71274484,-73.94513202,2,1,0.07,1,0,130
40.70727684,-73.94413346,3,6,1,1,5,100
40.71415872,-73.94880001,4,55,1.6,1,65,80
40.71610079,-73.94264106,1,1,0.07,1,0,80
40.70921597,-73.94805895,1,0,,1,0,120
40.71099351,-73.96456234,5,14,0.78,2,336,57
40.70741298,-73.9425449,2,2,0.46,2,364,100
40.7076823,-73.95345373,3,1,0.06,2,0,169
40.71228739,-73.94908988,1,77,4.26,1,58,150
40.71282756,-73.95784665,2,1,0.09,1,0,348
40.71670773,-73.95721912,2,12,2.22,3,0,119
40.71449098,-73.96193828,2,0,,2,77,110
40.70777716,-73.94415827,3,2,0.61,2,0,120
40.71291921,-73.94873236,6,2,0.1,1,2,66
40.70913797,-73.95106306,2,10,1.44,1,0,99
40.71943962,-73.9430992,7,0,,2,333,49
40.71144317,-73.95368591,2,36,1.04,1,353,198
40.71775984,-73.96050349,5,1,0.07,1,0,70
40.70435572,-73.94122835,2,0,,1,0,100
40.71243399,-73.95844842,1,1,0.39,1,89,75
40.70836552,-73.94276478,2,36,2.81,1,84,154
40.70497519,-73.92868164,3,2,0.05,1,0,120
40.70879603,-73.96722525,1,38,1.27,1,362,180
40.71149939,-73.94358325,1,37,2.46,1,121,75
40.7196098,-73.9418554,2,0,,1,17,110
40.70874348,-73.93818409,3,13,0.45,2,362,65
40.70907156,-73.95362636,5,0,,1,60,95
40.7130693,-73.9508392,1,15,1.9,1,0,175
40.71357177,-73.96235377,2,25,0.85,4,61,144
40.71760529,-73.964096,3,7,0.43,4,271,100
40.711706,-73.96563378,3,1,1,3,342,260
40.70829696,-73.94845523,1,4,0.13,3,365,55
40.71023396,-73.95818195,4,0,,2,36,200
40.71959235,-73.95842523,4,30,0.89,1,0,195
40.70971976,-73.94124205,1,9,1.51,2,53,95
40.7116604,-73.95998722,4,0,,1,96,250
40.70867984,-73.95342534,2,69,2.43,1,268,95
40.71955309,-73.96048798,1,73,2.47,1,357,111
40.70668829,-73.93577603,2,16,0.45,1,304,100
40.70622926,-73.92807812,4,1,1,1,30,100
40.71724919,-73.96249222,1,0,,1,0,250
40.70874673,-73.94670138,4,9,1.14,1,27,250
40.71669688,-73.94182069,5,6,0.37,1,0,115
40.72226954,-73.95788107,2,78,4.65,1,331,224
40.71767705,-73.94699692,1,1,0.17,1,90,100
40.71212461,-73.96085765,1,0,,1,0,90
40.71382942,-73.96288535,1,1,0.08,2,0,325
40.70701363,-73.93880336,2,31,2.18,1,320,70
40.71075697,-73.94223168,2,4,0.83,2,11,125
40.72135361,-73.95655174,2,5,1.06,1,0,280
40.70652889,-73.94620189,31,32,0.71,1,206,84
40.71865019,-73.96392336,1,5,0.95,1,130,300
40.71401595,-73.94432029,3,12,1.02,2,35,275
40.7090964,-73.94278682,5,14,0.55,1,0,160
40.70143696,-73.94199945,1,11,5.32,11,353,85
40.71210177,-73.9438416,1,1,0.03,1,90,225
40.70922281,-73.95231736,1,13,1.14,1,0,64
40.70730861,-73.94343867,5,1,0.12,1,89,60
40.70611458,-73.93612406,1,1,0.06,1,0,60
40.70558263,-73.9409305,4,0,,1,362,150
40.71120006,-73.96077909,5,0,,1,58,150
40.70766504,-73.94820926,14,0,,1,0,70
40.70796103,-73.95453473,1,16,3.45,1,310,79
40.71783879,-73.955207,1,5,0.16,1,0,150
40.70711348,-73.95135901,3,5,0.29,1,0,100
40.71353788,-73.96074483,1,0,,1,89,215
40.70947124,-73.94273204,3,57,3.62,1,153,94
40.71671273,-73.94988853,2,0,,1,0,200
40.71213167,-73.93774421,1,0,,1,364,500
40.71965573,-73.93579857,10,0,,1,0,35
40.71043747,-73.93987217,4,3,0.13,2,75,60
40.70613537,-73.94414425,2,47,1.01,2,332,175
40.71254319,-73.96410785,3,1,0.17,2,0,105
40.71461664,-73.96308932,5,22,0.99,1,148,129
40.70487535,-73.93266217,1,0,,2,0,51
40.70527601,-73.92895737,3,0,,2,0,40
40.71035677,-73.95477301,2,10,1.71,2,244,180
40.72049525,-73.95954499,2,4,0.42,1,89,55
40.72112203,-73.96061294,3,2,0.34,1,0,225
40.70939901,-73.95758579,3,90,2.58,1,266,130
40.70863441,-73.95113013,2,89,5.78,2,67,130
40.71597406,-73.95222833,3,2,0.3,1,0,199
40.70925772,-73.9483681,7,10,0.4,1,179,115
40.70698073,-73.94308539,3,0,,1,59,80
40.71187465,-73.93593239,2,8,0.3,1,0,110
40.71292826,-73.9594552,1,7,0.77,1,0,160
40.70727299,-73.9689861,1,169,4.22,1,223,195
40.71916861,-73.95765071,2,0,,1,61,185
40.71351138,-73.95116964,2,2,0.23,1,0,375
40.71410851,-73.94130921,1,1,0.17,1,113,153
40.71755899,-73.95579398,10,12,0.37,1,351,205
40.71939586,-73.94034209,3,5,0.35,3,8,50
40.70950461,-73.94945439,1,49,1.67,2,16,55
40.71019471,-73.96103181,3,9,0.44,1,356,80
40.70780337,-73.95352963,2,4,0.49,1,0,160
40.71093263,-73.95145788,3,17,0.98,1,363,200
40.71281308,-73.95126909,3,21,2.32,3,29,79
40.71640711,-73.94337244,1,1,1,1,32,120
40.71234339,-73.95977488,1,4,1.21,1,365,75
40.71790402,-73.95937656,1,67,4.55,2,298,145
40.71505144,-73.93936151,7,10,0.57,1,365,80
40.70568135,-73.94983896,7,23,0.34,1,221,115
40.7088451,-73.95348724,1,3,0.37,1,0,50
40.70683785,-73.94328532,3,1,0.03,1,251,40
40.71293546,-73.9622381,2,9,0.59,3,5,126
40.71993715,-73.94315573,1,28,1.06,1,36,40
40.7157676,-73.95408296,10,0,,1,0,250
40.71356659,-73.94208581,2,15,1.72,1,16,140
40.7121272,-73.96421116,2,3,0.73,1,0,195
40.71175083,-73.96174887,7,0,,1,0,199
40.70520997,-73.93623407,1,2,0.12,4,0,50
40.70369062,-73.93283947,2,2,0.07,1,0,75
40.71849423,-73.952118,3,0,,1,0,175
40.70877078,-73.95214357,2,4,0.65,1,363,195
40.70588015,-73.93666472,2,3,0.54,1,182,45
40.70673557,-73.94421822,1,25,5.56,3,327,35
40.7025666,-73.93453656,2,5,0.28,1,86,125
40.71388158,-73.94714542,2,0,,2,89,260
40.70771517,-73.95978292,3,5,0.57,2,335,160
40.71759505,-73.95359209,5,0,,1,211,80
40.71614561,-73.94796649,2,1,0.36,1,8,103
40.71556307,-73.94673462,3,0,,3,261,100
40.71222776,-73.94169483,3,75,2.48,1,341,65
40.7070694,-73.95279513,1,2,0.41,2,323,250
40.71188894,-73.94632483,1,3,0.14,1,365,72
40.70861618,-73.95653355,1,2,0.07,1,29,60
40.71187698,-73.95088191,1,1,0.06,1,0,85
40.70228675,-73.94316805,13,3,0.56,1,261,190
40.71238115,-73.93790411,3,0,,1,89,63
40.7099214,-73.96746267,1,27,1.51,1,354,148
40.71984199,-73.94109249,7,0,,2,88,245
40.70089198,-73.94997051,1,1,0.39,2,59,55
40.71419279,-73.95679429,1,0,,1,365,70
40.71560192,-73.95902682,24,0,,1,83,150
40.71459413,-73.93885056,1,0,,1,258,85
40.70952607,-73.9528405,1,3,0.34,1,0,70
40.70925829,-73.95037116,2,0,,1,0,50
40.71139463,-73.95174388,1,0,,1,60,70
40.71967734,-73.96020119,2,16,1.1,1,21,110
40.70865804,-73.9474972,2,1,0.07,3,0,70
40.70352377,-73.93797982,2,1,0.07,1,0,38
40.71383586,-73.94739567,4,163,2.83,1,80,90
40.70705307,-73.94325711,2,0,,1,0,80
40.71303564,-73.948623,1,0,,1,18,83
40.71179701,-73.9666074,2,14,0.6,1,178,240
40.71491247,-73.95633156,1,28,4.77,1,322,259
40.71860637,-73.94361882,2,7,0.18,1,0,250
40.7169305,-73.94476942,1,7,0.39,1,0,149
40.70793347,-73.94193012,2,0,,1,88,76
40.71734635,-73.94465349,3,34,1.32,1,134,115
40.70617095,-73.93674396,5,4,0.22,1,0,75
40.71561441,-73.95169298,3,1,0.54,1,8,70
40.71409265,-73.95866218,2,10,0.36,1,0,300
40.72088395,-73.95978638,3,0,,1,350,250
40.70689753,-73.93754238,1,0,,1,0,150
40.71237159,-73.96490545,3,0,,2,9,200
40.70856281,-73.9608591,1,0,,2,0,68
40.71790428,-73.96107213,2,163,3.73,1,319,399
40.71135129,-73.96537013,1,0,,1,26,200
40.721542,-73.95449214,5,7,0.23,1,0,200
40.70535934,-73.94228695,2,5,0.18,1,0,100
40.70766312,-73.9521636,1,31,3.26,2,318,59
40.71294706,-73.9371576,4,2,0.1,1,0,50
40.71075896,-73.96254544,1,2,0.14,1,0,75
40.70690603,-73.94576871,2,39,1.74,3,13,85
40.70522924,-73.94071519,1,0,,4,0,100
40.70909413,-73.95583936,1,1,0.48,1,0,107
40.71330572,-73.9634712,1,0,,1,0,225
40.71378407,-73.93696499,1,20,5.94,6,77,30
40.71179746,-73.93729207,1,0,,1,0,95
40.70828319,-73.94571598,1,1,0.06,1,0,110
40.71607979,-73.96463778,1,0,,1,0,99
40.71853508,-73.95934952,5,4,0.13,1,48,195
40.70932819,-73.95576644,3,2,0.1,1,0,56
40.71878221,-73.94147762,3,44,5.84,1,210,190
40.7094767,-73.94080897,6,0,,2,0,250
40.7134176,-73.9455659,1,0,,1,0,150
40.70516484,-73.94341819,8,1,0.11,1,0,35
40.71248869,-73.94673788,1,7,0.95,1,0,75
40.71765121,-73.9518889,3,11,1.05,1,238,99
40.70820738,-73.94718927,2,9,1.34,1,0,65
40.71280554,-73.95796463,3,37,1.5,1,246,225
40.71418731,-73.96404557,3,36,1.16,2,3,100
40.70927016,-73.92666885,1,2,2,1,179,75
40.70602888,-73.94146893,1,4,4,1,46,116
40.7121609,-73.95154096,2,26,1.72,1,57,87
40.71443127,-73.96290242,5,6,0.61,1,321,325
40.71618731,-73.95729439,1,0,,1,22,400
40.71786837,-73.95585129,2,38,0.88,3,149,299
40.71255373,-73.95120771,2,0,,1,0,125
40.70714375,-73.93610846,1,1,0.07,1,0,47
40.70666935,-73.94556385,4,1,0.5,1,78,65
40.70289064,-73.95310117,1,100,2.84,3,82,150
40.70940047,-73.9582677,2,2,2,1,121,55
40.70532023,-73.9281388,5,0,,1,0,39
40.71323284,-73.9469948,3,33,3.15,2,210,135
40.71582991,-73.9439407,1,14,1.4,1,183,70
40.70719304,-73.94160335,2,35,1.72,2,334,75
40.70793518,-73.95659907,3,13,0.88,2,6,90
40.70124836,-73.94061404,1,3,0.14,1,0,95
40.71322168,-73.94400529,1,0,,1,0,60
40.71267859,-73.9583479,4,0,,1,17,100
40.71065178,-73.9630198,2,35,2.33,3,254,92
40.71117014,-73.96291126,2,11,2.37,2,39,275
40.7182364,-73.95455168,1,1,0.07,1,0,200
40.71317848,-73.96236456,3,12,0.27,1,0,249
40.70943669,-73.9492005,5,3,0.33,1,0,120
40.70541513,-73.9486312,2,17,1.66,1,0,130
40.72108418,-73.96370453,21,0,,1,0,250
40.71259429,-73.9597443,3,0,,1,0,75
40.71277708,-73.94900343,1,1,0.1,1,0,80
40.71952212,-73.96280832,5,13,0.41,1,265,250
40.70669985,-73.94635648,2,8,1.78,1,324,65
40.70553621,-73.93133992,1,84,3.18,1,92,175
40.70534881,-73.9380818,3,31,1.45,1,357,80
40.70623461,-73.94950571,1,10,1.7,1,108,84
40.71656635,-73.96263868,6,78,1.48,1,65,219
40.70996423,-73.94916941,3,5,0.16,1,30,179
40.71377617,-73.95086126,14,0,,1,1,50
40.71531733,-73.96063537,2,161,2.8,2,256,180
40.71848408,-73.95833669,4,24,1.37,1,294,135
40.71481184,-73.94593884,4,0,,1,0,70
40.71400349,-73.96394879,2,30,2.09,1,270,150
40.71400085,-73.96278596,3,14,4.16,1,46,125
40.71883401,-73.96162046,30,33,0.51,4,161,79
40.71987596,-73.95616114,21,4,0.08,1,341,120
40.71320149,-73.96798082,4,1,0.03,1,20,190
40.71628374,-73.95737014,2,131,2.05,1,335,129
40.71037769,-73.95397235,3,1,0.23,1,0,45
40.70934282,-73.96270146,10,1,0.03,1,9,330
40.71211927,-73.9588754,2,12,0.66,1,0,170
40.71822298,-73.9445402,2,14,1.83,1,1,120
40.70867332,-73.953042,1,5,0.24,1,365,70
40.71689122,-73.94773655,2,2,2,1,71,45
40.70898802,-73.9406301,5,0,,2,0,45
40.70896177,-73.94129242,1,14,0.98,3,176,79
40.71487712,-73.96147896,8,2,0.1,3,0,89
40.71795475,-73.94385434,1,1,0.25,2,177,200
40.71634746,-73.9498217,2,20,2.88,1,121,375
40.71121684,-73.96296586,1,0,,1,84,189
40.71178478,-73.94796341,3,2,0.13,2,0,279
40.71135786,-73.94593506,1,24,1.38,1,302,50
40.71698074,-73.94396139,1,20,1.77,1,204,70
40.71558634,-73.96057751,1,13,3.12,1,250,300
40.71635961,-73.9416313,1,2,0.1,1,0,70
40.71238263,-73.94246422,3,9,0.52,2,91,150
40.71722951,-73.96301417,1,0,,3,342,70
40.7137713,-73.94933726,2,11,0.21,2,364,66
40.71079896,-73.96226385,2,3,0.05,1,364,200
40.71280621,-73.94246009,1,0,,1,90,100
40.7120017,-73.94609208,1,0,,1,0,190
40.70737973,-73.94235868,2,25,1.66,1,35,39
40.70791978,-73.94299071,3,0,,1,0,89
40.71224895,-73.93479826,2,20,3.24,6,56,38
40.71466687,-73.93980086,2,0,,1,0,50
40.71239258,-73.93742617,2,63,3.76,2,64,230
40.71590357,-73.953722,2,0,,1,0,150
40.70380604,-73.94315356,3,0,,1,0,180
40.71665447,-73.95994357,4,16,0.43,2,219,65
40.71982782,-73.95675471,2,37,5,2,208,195
40.70474151,-73.93811653,3,3,0.41,1,0,70
40.70832014,-73.94157161,1,12,0.22,1,365,150
40.72052357,-73.96239332,2,4,1.6,1,116,149
40.71656137,-73.95494242,2,92,1.81,1,173,114
40.71930366,-73.95730933,2,2,0.19,1,0,175
40.71139494,-73.9541084,2,2,0.21,2,0,80
40.7143844,-73.94741818,14,0,,1,0,43
40.71208414,-73.96255999,2,14,2.18,1,72,147
40.71639153,-73.95271069,4,0,,1,0,150
40.71855654,-73.94199852,1,0,,1,0,70
40.7073503,-73.95012066,1,2,0.32,1,0,150
40.71939513,-73.96261696,3,0,,1,0,85
40.7124165,-73.95009133,2,21,1.12,1,0,75
40.71207461,-73.95916337,1,12,1.29,1,365,300
40.71352327,-73.9458828,1,7,0.29,1,362,160
40.71505429,-73.94403111,3,0,,1,11,75
40.71907344,-73.96465292,1,10,0.34,1,268,65
40.71753097,-73.96345942,4,2,0.5,1,247,206
40.70813168,-73.95058877,3,0,,1,0,125
40.71961405,-73.95837358,2,44,1.51,1,239,350
40.71064229,-73.94492292,3,2,0.33,1,305,225
40.71892029,-73.94247528,2,1,0.3,3,0,50
40.70747781,-73.94799925,2,0,,2,72,85
40.70962002,-73.94531782,1,0,,1,0,100
40.71193005,-73.94237384,3,4,0.55,1,0,75
40.70399177,-73.93120613,3,0,,1,291,199
40.72182705,-73.96194068,1,0,,1,0,200
40.71887168,-73.95557137,1,4,0.69,5,221,70
40.71728876,-73.95512252,2,0,,1,0,105
40.71873179,-73.95804019,1,7,0.88,1,0,350
40.71332348,-73.94070806,1,0,,1,0,80
40.71848547,-73.96126921,1,2,2,3,294,100
40.71659952,-73.96379393,2,0,,1,0,375
40.71826887,-73.96334981,2,0,,2,364,209
40.72213713,-73.961958,3,2,0.33,2,0,375
40.71582827,-73.95636264,2,0,,1,60,100
40.71633276,-73.96310351,30,47,2.15,1,125,450
40.71608474,-73.95966833,3,1,0.06,1,0,60
40.71947391,-73.95676787,14,2,0.32,3,274,219
40.71284323,-73.95224511,1,3,3,2,355,95
40.70788521,-73.96905206,30,19,0.56,1,0,125
40.71364069,-73.94632482,4,42,0.88,3,335,52
40.71990348,-73.96003359,5,2,0.94,1,68,295
40.70604206,-73.94457198,2,23,0.59,1,3,145
40.71233098,-73.94806383,1,6,0.63,1,2,200
40.7179565,-73.95439355,3,2,0.04,3,365,69
40.71556146,-73.95418009,2,1,0.12,1,0,80
40.7071346,-73.93507312,5,3,0.37,1,0,47
40.71257015,-73.95191156,1,30,1.48,2,238,95
40.70828372,-73.95246076,7,1,0.06,1,0,77
40.70729131,-73.94135252,3,1,0.25,1,36,59
40.71665809,-73.94222172,1,0,,1,365,339
40.7165668,-73.96399769,2,10,0.46,1,4,129
40.70905536,-73.94247943,2,10,0.55,1,0,150
40.71320989,-73.94599151,3,8,0.23,1,29,130
40.71904591,-73.9493662,5,3,0.16,1,0,48
40.7050601,-73.93826658,1,3,2.73,1,0,45
40.70811862,-73.96965846,2,65,1.53,1,361,150
40.71577987,-73.95879062,1,2,0.3,1,0,150
40.71068602,-73.95283487,2,0,,1,0,95
40.71244441,-73.94612152,3,0,,2,365,80
40.70722638,-73.94282609,5,5,0.35,1,0,82
40.70831841,-73.9626837,3,1,0.49,1,79,99
40.71260149,-73.94972984,2,50,0.89,6,266,100
40.71813687,-73.96177138,7,0,,1,358,130
40.71443717,-73.96024223,3,2,0.22,1,0,98
40.70603431,-73.92934938,1,55,2.75,8,352,90
40.71278301,-73.96860232,1,2,0.19,1,44,96
40.71871708,-73.96030127,2,23,1.36,1,2,78
40.70494994,-73.93790536,6,0,,1,60,70
40.70984528,-73.9473814,2,0,,1,0,70
40.7153487,-73.95702511,2,46,0.98,1,0,200
40.70580863,-73.92941226,1,60,3,8,356,70
40.70718519,-73.95927174,1,3,0.54,2,359,37
40.70761258,-73.95969723,3,4,0.12,1,0,125
40.70458103,-73.94095049,2,4,0.2,1,0,75
40.69998056,-73.9508228,4,1,0.63,1,234,105
40.71737884,-73.94527303,2,1,0.49,1,16,150
40.70815859,-73.95312162,1,2,0.21,1,0,40
40.71579855,-73.94258673,1,0,,1,117,150
40.70880144,-73.94754268,5,21,0.98,1,182,175
40.70863339,-73.95543079,3,1,0.13,1,0,150
40.711454,-73.9530231,2,1,0.05,1,0,78
40.7099546,-73.95536466,1,218,4.05,2,333,175
40.71781562,-73.95012835,1,2,0.34,2,364,200
40.71447774,-73.95107618,2,14,0.63,2,17,200
40.70400082,-73.93285123,4,2,0.03,1,0,34
40.70874809,-73.94270891,2,2,0.27,1,0,55
40.71260693,-73.94154273,2,2,0.14,1,0,115
40.71045452,-73.96769829,2,193,2.42,1,60,150
40.70933142,-73.96276534,2,0,,1,36,77
40.71038877,-73.95282506,1,0,,1,0,250
40.71314468,-73.96429416,1,6,0.35,1,0,170
40.71292969,-73.9603,4,8,0.84,1,75,195
40.70081749,-73.95256636,5,0,,1,0,70
40.71367453,-73.96007832,5,0,,1,93,67
40.70826963,-73.95698862,3,25,3.87,2,9,85
40.71461889,-73.94640682,1,0,,1,0,70
40.71502228,-73.94673149,1,11,1.83,3,62,75
40.71303258,-73.96563234,6,7,0.55,1,0,150
40.71730936,-73.94159217,5,11,0.38,2,51,120
40.7211552,-73.96026985,2,15,1.14,2,363,295
40.71909289,-73.95897148,3,30,1.13,1,306,250
40.71676261,-73.94389838,1,29,1.41,2,152,55
40.71451174,-73.95922139,1,0,,2,90,95
40.71714741,-73.95620553,1,40,5.71,1,61,230
40.70929039,-73.94027703,1,4,1.24,1,364,100
40.71202797,-73.95992608,2,90,1.84,1,273,115
40.71384417,-73.94502853,3,1,0.48,1,74,150
40.71816697,-73.95635265,2,3,0.35,1,0,175
40.71025904,-73.94744362,3,9,3,2,7,145
40.711559,-73.94214812,3,8,0.28,1,363,75
40.71344226,-73.9640266,6,4,0.21,1,0,150
